w_geocode,h_geocode,count
39049007931,39049001122,1
39049004200,39049000220,2
39049006931,39049000600,7
39049007534,39049007205,6
39049005700,39049008825,18
39049006372,39049007811,15
39159050601,39049007043,10
39049007820,39049009311,1
39049002800,39049008350,1
39049007115,39049003600,2
39049009311,39049008710,1
39049006943,39041011760,2
39049005810,39049009230,13
39049006396,39049008110,9
39049006353,39049007114,6
39049007533,39049006923,3
39049004620,39049009900,1
39049007427,39049002200,5
39049005820,39049006931,1
39049009752,39049009350,5
39049005300,39049003700,46
39049000110,39049006932,5
39049006923,39049005300,3
39049003600,39049009381,3
39049002780,39049002710,5
39049006396,39049006500,3
39049006921,39049008110,7
39041011520,39049009373,5
39049000820,39049006924,1
39049003600,39049005410,5
39049010700,39049008311,1
39049006410,39049008350,1
39049009323,39049006921,1
39049007820,39041011423,10
39049006923,39049007120,7
39049008242,39041011561,1
39049007710,39049005420,3
39049007730,39049006921,1
39049000910,39049006944,5
39049008242,39129021401,6
39049001901,39049006932,25
39049007114,39049004500,11
39049010700,39049007812,3
39049002510,39049006100,5
39159050601,39097040101,21
39049007112,39049008360,5
39049009000,39049000210,2
39049008500,39049006100,5
39049004500,39049009495,9
39049006395,39049001902,3
39049006386,39049007811,18
39049006600,39049007812,2
39049006810,39049001600,1
39041011561,39049007199,12
39049005300,39049000820,9
39049008210,39049004620,43
39049002510,39049009337,4
39049007520,39049005300,2
39049007812,39049006821,27
39049008210,39049008312,66
39049010602,39049007511,1
39049005300,39049008242,40
39049007112,39049008321,2
39049006330,39097041100,1
39049001400,39049005810,7
39049006321,39049000730,2
39049009900,39049008311,16
39049007115,39049007941,1
39049009373,39049000220,2
39049008120,39049009381,2
39049006353,39049007820,3
39049007511,39049008311,5
39049008340,39049000320,2
39049006384,39049009230,1
39049007114,39049007044,87
39049008132,39049008321,2
39049006387,39049006353,1
39049001902,39129021401,3
39041011520,39049002300,1
39049000710,39049006944,1
39049002800,39049009322,1
39049002510,39049006391,4
39049010300,39049006321,3
39049006821,39049006372,2
39049009361,39049001820,5
39049004700,39049007830,1
39049007112,39049007820,1
39049007730,39049006931,3
39049002600,39049006330,3
39049000910,39049000710,1
39049007048,39049001600,2
39049005100,39049007730,5
39049006921,39049006821,7
39049004500,39049009311,6
39049009495,39049000710,25
39049007044,39041011421,7
39049005300,39049000920,1
39049006387,39049006924,3
39049007710,39049001121,2
39049006722,39045032701,5
39049002200,39049006384,6
39049008242,39049007931,4
39049009340,39049009325,4
39049008730,39049000810,4
39049005610,39049009230,1
39041011760,39049007722,3
39049008230,39049008120,5
39049003800,39049009250,1
39049008380,39049008720,8
39045032701,39097040102,2
39049007047,39049000920,4
39049007811,39049006950,4
39049009250,39049009381,5
39049006921,39049007532,4
39049007512,39049009337,3
39049006372,39049000120,3
39049007820,39049009000,8
39049006395,39129021401,1
39049009495,39049008730,16
39049006386,39049006396,60
39049008241,39049008822,3
39049006600,39049006921,1
39049007044,39049006323,4
39049006352,39049007205,1
39049003600,39049009337,10
39097041100,39049006352,2
39049006722,39049008380,15
39049007424,39049000210,2
39049009752,39049004620,2
39049002600,39049009361,8
39049006943,39049007427,1
39049008822,39049007424,8
39049001200,39049007043,2
39049007820,39049006321,11
39049004820,39049008163,1
39049000410,39049008241,1
39049009590,39049007511,1
39045033000,39049008164,4
39049001122,39049007043,10
39049000210,39049000600,2
39049004620,39049008164,4
39049008400,39049007394,5
39049006600,39049009390,2
39049006430,39049006944,9
39049003600,39049009340,11
39049001902,39049008720,3
39049008340,39049010700,3
39049002710,39049000220,1
39049008164,39049008312,1
39049009495,39049004900,27
39049000310,39049001820,3
39049009340,39049000220,2
39049005820,39049005300,2
39097040400,39159050601,11
39049005810,39049007811,6
39049007820,39049000120,6
39049000810,39049002510,2
39049002200,39041011421,3
39049007811,39097040400,1
39049008132,39049006944,1
39049000910,39049007721,1
39049001820,39049007550,1
39049006722,39049007550,21
39049005100,39049009332,4
39041011423,39049009381,3
39049008811,39049002510,2
39049008120,39041011520,2
39049006810,39049010700,4
39159050601,39049000320,2
39049006351,39049002510,1
39049006933,39049000600,2
39049007922,39049006945,20
39045032701,39049009520,2
39049007830,39049002000,7
39049008900,39049009334,1
39049006330,39049001901,1
39049007511,39049010602,1
39049008813,39049008120,2
39049007721,39049006384,5
39049001810,39049004900,1
39049008340,39097041100,14
39049002300,39049009420,10
39049006410,39049006410,13
39049004900,39049006395,2
39041011520,39049006310,12
39049001400,39049004700,1
39049006396,39049006933,7
39049006330,39049000710,1
39049007550,39049008340,12
39049007922,39049006396,18
39049006353,39049009337,3
39049000500,39049006393,1
39045032701,39049006943,1
39049008350,39049007120,2
39049001600,39049007115,2
39049007043,39049002000,17
39049007114,39049007941,23
39049009230,39049006924,3
39049010100,39049007830,49
39049006931,39049006396,6
39049001820,39049010602,17
39097040400,39049008813,1
39049008322,39049008821,2
39049004200,39049008330,4
39049009220,39049008813,5
39049008821,39049000120,1
39049003200,39049000820,2
39049001122,39049009321,6
39049007532,39049007520,1
39049002200,39049010602,4
39049008163,39049007532,1
39049005610,39049006944,1
39049007041,39049007812,3
39049007922,39049000810,2
39049007531,39049005200,2
39049008380,39041011760,8
39049009390,39049007112,3
39049009340,39049007120,4
39049007550,39049007533,7
39049001110,39097040101,2
39049007043,39049006932,27
39049006384,39049008311,2
39049001820,39049006394,3
39049009495,39049006950,2
39049008811,39049007044,3
39049007113,39129021401,1
39049007043,39049007550,8
39049010700,39049007044,3
39049007931,39049006821,7
39049007931,39049008350,4
39049000720,39049004900,3
39049006352,39049007044,2
39097040400,39049000720,5
39049009361,39049000220,6
39045033000,39049007811,1
39049010700,39049000720,3
39049007120,39049007721,11
39049006945,39049006395,5
39049009361,39049007811,5
39049006352,39049006933,1
39049005900,39049008822,1
39049006396,39049000120,9
39049006396,39049006931,22
39049008311,39049008710,1
39049009520,39049009326,3
39049005300,39049008822,12
39049005300,39049007812,30
39049008330,39049008811,1
39049001700,39049007199,7
39049008210,39049009520,11
39049000110,39049007511,2
39049007043,39049007730,7
39049004900,39049006944,3
39049009337,39049009520,7
39049006932,39049009322,2
39049009337,39049006944,1
39049002760,39049002600,2
39049009752,39049006386,1
39049008710,39049008813,1
39049007922,39049009322,4
39049006945,39049008825,5
39049006923,39049007534,22
39049009325,39049006321,1
39049004900,39049008720,4
39049003700,39049007941,1
39049009590,39049006393,2
39049004200,39049001901,3
39049007394,39049006944,1
39049007531,39049000910,8
39049002300,39049005410,4
39049009230,39049003600,1
39049001700,39049005410,3
39049007048,39049008312,7
39049004620,39049010602,2
39049004610,39049009390,1
39049005900,39049009420,1
39049009361,39049007048,6
39049006353,39049006722,4
39049006950,39049000820,3
39049005100,39049009381,7
39049008241,39049007941,9
39049000310,39049007114,2
39049007199,39049009322,2
39049007931,39049000310,7
39049007113,39049007811,1
39049006000,39049002800,1
39049001400,39049009361,4
39049007941,39049008163,27
39049007534,39049002510,1
39041011423,39049000820,1
39049007511,39049004820,1
39049006352,39049010602,2
39049007041,39049008322,1
39041012400,39049008311,14
39049003700,39049009325,2
39049007114,39049006393,36
39049007043,39049001000,31
39049010100,39049002300,14
39049008811,39049008812,9
39049001000,39049007199,1
39049003600,39049010000,3
39049000600,39049000410,6
39049009373,39049009361,1
39049005300,39049010602,38
39049006600,39049009332,1
39049010602,39045033000,3
39049006921,39049006352,5
39049001500,39049004820,1
39049007812,39049003700,16
39049007205,39049008120,2
39049000720,39049000110,2
39049002510,39049007113,2
39049002800,39049005200,3
39049007511,39049008163,3
39049006430,39049006924,13
39049003800,39049007120,1
39049008730,39049009334,15
39041011421,39041012400,11
39049002730,39049009250,1
39049009000,39049007812,4
39049006722,39049009000,10
39049008120,39049009312,1
39049008400,39049008164,20
39049009495,39049001810,4
39049001121,39049008710,23
39049008720,39049009350,1
39049000820,39049009334,1
39049008812,39097040500,4
39049006600,39049005820,1
39159050601,39049008813,1
39049003600,39049008132,4
39049009590,39049006323,2
39049008360,39049008500,3
39049006943,39049006821,1
39049001500,39049006394,1
39049009340,39049004820,3
39049008110,39049003700,3
39049002510,39049008340,1
39049007811,39049007533,2
39045033000,39049001600,1
39049009900,39049009372,19
39097040102,39049006943,2
39049007941,39049008340,23
39049005200,39049005300,20
39049005200,39049000720,4
39049008730,39049009332,13
39097040400,39049009323,4
39049009381,39049005300,6
39049006391,39049006822,5
39049006395,39049006921,8
39049002760,39049008210,1
39049001820,39049008500,22
39049007047,39049001600,3
39049007047,39049000600,3
39049007424,39049007115,5
39049005300,39097040102,18
39049001901,39049007722,15
39049007047,39049008110,5
39041012400,39049002730,9
39049008730,39041011540,8
39049006352,39049008311,1
39049007550,39049001121,1
39049008330,39049007424,5
39049006945,39049000110,4
39049006392,39049007812,4
39049010100,39049001000,39
39049009340,39049009323,8
39049002510,39049006395,1
39049006395,39049009000,1
39045033000,39049006393,3
39049008822,39049006395,4
39049007550,39049005620,6
39049000220,39049008164,6
39049001400,39049007531,1
39049006396,39049007710,11
39049007534,39049008164,2
39049008400,39159050601,15
39049009520,39049002510,1
39049008812,39049006931,2
39041011520,39049009332,1
39049002300,39049000110,10
39097040400,39049003700,7
39049002780,39049007114,3
39049005700,39049008812,1
39049008822,39049004620,3
39097040400,39049000920,3
39049004200,39049008360,8
39049008360,39049006943,1
39049001700,39049010100,2
39049000720,39049006924,2
39049008340,39049008242,10
39049008812,39049002730,4
39049008242,39049009340,5
39049006931,39049009381,12
39049004620,39049007394,2
39049007044,39049007931,3
39049007721,39049007533,5
39041011561,39049008360,1
39049008720,39049009340,2
39049006722,39049005900,5
39049006353,39049009230,5
39049006931,39049007120,15
39049006950,39049006384,5
39049003800,39049000410,4
39049009325,39049007534,1
39049006353,39049008720,4
39049008242,39049006430,3
39049007199,39049006330,2
39049007722,39049008812,1
39049007043,39045032701,5
39049000120,39041012400,3
39049000410,39049001901,1
39049005100,39049009312,1
39049010000,39049010602,4
39049007047,39049009311,3
39049006352,39049006600,3
39049008821,39049008311,2
39049007424,39049005300,6
39049007830,39049006944,2
39049007112,39049006323,1
39049004610,39049005300,2
39049000720,39097040500,2
39049007041,39049008241,3
39049006933,39049005200,2
39049008710,39049006393,1
39049009337,39049000910,3
39049006821,39049008821,4
39049000720,39049005420,1
39049007721,39129021401,4
39049009381,39049007941,1
39049006931,39049001902,1
39049007205,39129021401,2
39049007830,39049008811,1
39049007730,39049007922,2
39049007722,39049007710,7
39049008350,39049980000,1
39049002200,39041011561,9
39049001810,39049010000,2
39049002730,39049009220,4
39049002200,39049007511,2
39049006321,39049007205,9
39049008822,39049007112,6
39049006943,39049000410,2
39049008241,39049000310,2
39049007047,39049008350,1
39049009230,39049002710,4
39049009322,39049000730,1
39049003700,39049002760,6
39049008340,39049008821,16
39049009361,39049007531,7
39049006391,39049009752,7
39049001400,39049008350,2
39049008730,39049007424,13
39049008210,39049000410,7
39049008350,39049010300,1
39049010100,39049008120,17
39049004200,39049006396,2
39049000600,39049008241,1
39049006944,39049005700,2
39049009495,39049001110,4
39049002200,39041012400,4
39049000220,39097040500,2
39049008110,39049007811,6
39049004500,39049006600,3
39049006933,39049009337,2
39049007394,39049002200,2
39049007820,39049006923,7
39049005410,39049004620,1
39049007114,39049002760,19
39049009590,39045033000,23
39049007043,39049002510,6
39049008500,39049009350,3
39049001110,39049007531,2
39049009900,39049005810,10
39097040102,39049004900,1
39049008720,39049006353,1
39049008813,39049009230,1
39049007120,39049007812,2
39049002780,39049006810,1
39097040102,39049005620,1
39049010000,39049008132,4
39049006351,39049004810,4
39049009495,39049007394,5
39049008821,39049010000,1
39049007424,39097040102,2
39049009321,39049009321,3
39049001700,39049009350,4
39049006430,39049007531,6
39049008110,39049008710,5
39049010300,39049001901,4
39049007199,39049008242,6
39049006321,39049006945,12
